variable_name,variable_label,avail_from_dt,table_name
hofuemco,Fuels used in household for heating or other purpose: coal/smokeless fuel (merge,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuempa,Fuels used in household for heating or other purpose: paraffin/bottled gas (merg,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuemoi,Fuels used in household for heating or other purpose: oil (merged),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuemwo,Fuels used in household for heating or other purpose: wood (merged),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuelm85,Fuels used in household for heating or other purpose: other answer - not codeabl,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofuelm86,Fuels used in household for heating or other purpose: irrelevant answer - not co,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxw,Wkly amt spent on other fuel in the winter,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxwl,Wkly amt spent on other fuel in the winter - bracket min value (hofxw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxwu,Wkly amt spent on other fuel in the winter - bracket max value (hofxw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxwe,Wkly amt spent on other fuel in the winter - bracket entry point (hofxw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxwr,Wkly amt spent on other fuel in the winter - bracket result (hofxw),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxs,Wkly amt spent on other fuel in the summer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxsl,Wkly amt spent on other fuel in the summer - bracket min value (hofxs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxsu,Wkly amt spent on other fuel in the summer - bracket max value (hofxs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxse,Wkly amt spent on other fuel in the summer - bracket entry point (hofxs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hofxsr,Wkly amt spent on other fuel in the summer - bracket result (hofxs),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hoveh,Number of cars; vans or motorbikes owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc01,1st car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc02,2nd car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc03,3rd car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc04,4th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc05,5th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc06,6th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc07,7th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc08,8th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc09,9th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc10,10th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc11,11th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc12,12th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc13,13th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc14,14th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc15,15th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc16,16th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc17,17th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc18,18th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc19,19th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hocc20,20th car at previous wave still owned by household,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst,Computed: vehicle status (1st car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw,Whether (1st) vehicle a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag,Age of (1st) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw101,Who owns this (1st) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw102,Who owns this (1st) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw103,Who owns this (1st) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw104,Who owns this (1st) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw105,Who owns this (1st) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw106,Who owns this (1st) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw107,Who owns this (1st) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw108,Who owns this (1st) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw109,Who owns this (1st) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw110,Who owns this (1st) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw111,Who owns this (1st) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw112,Who owns this (1st) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw113,Who owns this (1st) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw114,Who owns this (1st) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw115,Who owns this (1st) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw116,Who owns this (1st) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw117,Who owns this (1st) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw118,Who owns this (1st) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw119,Who owns this (1st) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw,Whether any new vehicles since previous wave (loop 1),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst2,Computed: vehicle status (2nd car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw2,Whether (2nd) vehicle a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag2,Age of (2nd) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw201,Who owns this (2nd) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw202,Who owns this (2nd) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw203,Who owns this (2nd) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw204,Who owns this (2nd) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw205,Who owns this (2nd) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw206,Who owns this (2nd) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw207,Who owns this (2nd) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw208,Who owns this (2nd) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw209,Who owns this (2nd) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw210,Who owns this (2nd) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw211,Who owns this (2nd) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw212,Who owns this (2nd) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw213,Who owns this (2nd) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw214,Who owns this (2nd) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw215,Who owns this (2nd) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw216,Who owns this (2nd) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw217,Who owns this (2nd) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw218,Who owns this (2nd) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw219,Who owns this (2nd) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw2,Whether any new vehicles since previous wave (loop 2),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst3,Computed: vehicle status (3rd car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw3,Whether (3rd) vehicle a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag3,Age of (3rd) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw301,Who owns this (3rd) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw302,Who owns this (3rd) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw303,Who owns this (3rd) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw304,Who owns this (3rd) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw305,Who owns this (3rd) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw306,Who owns this (3rd) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw307,Who owns this (3rd) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw308,Who owns this (3rd) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw309,Who owns this (3rd) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw310,Who owns this (3rd) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw311,Who owns this (3rd) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw312,Who owns this (3rd) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw313,Who owns this (3rd) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw314,Who owns this (3rd) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw315,Who owns this (3rd) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw316,Who owns this (3rd) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw317,Who owns this (3rd) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw318,Who owns this (3rd) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw319,Who owns this (3rd) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw3,Whether any new vehicles since previous wave (loop 3),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst4,Computed: vehicle status (4th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw4,Whether (4th) vehicle a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag4,Age of (4th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw401,Who owns this (4th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw402,Who owns this (4th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw403,Who owns this (4th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw404,Who owns this (4th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw405,Who owns this (4th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw406,Who owns this (4th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw407,Who owns this (4th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw408,Who owns this (4th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw409,Who owns this (4th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw410,Who owns this (4th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw411,Who owns this (4th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw412,Who owns this (4th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw413,Who owns this (4th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw414,Who owns this (4th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw415,Who owns this (4th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw416,Who owns this (4th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw417,Who owns this (4th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw418,Who owns this (4th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw419,Who owns this (4th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw4,Whether any new vehicles since previous wave (loop 3),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst5,Computed: vehicle status (5th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw5,Whether (5th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag5,Age of (5th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw501,Who owns this (5th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw502,Who owns this (5th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw503,Who owns this (5th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw504,Who owns this (5th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw505,Who owns this (5th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw506,Who owns this (5th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw507,Who owns this (5th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw508,Who owns this (5th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw509,Who owns this (5th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw510,Who owns this (5th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw511,Who owns this (5th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw512,Who owns this (5th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw513,Who owns this (5th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw514,Who owns this (5th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw515,Who owns this (5th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw516,Who owns this (5th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw517,Who owns this (5th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw518,Who owns this (5th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw519,Who owns this (5th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw5,Whether any new vehicles since previous wave (loop 5),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst6,Computed: vehicle status (6th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw6,Whether (6th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag6,Age of (6th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovow96,Who owns this (6th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw602,Who owns this (6th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw603,Who owns this (6th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw604,Who owns this (6th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw605,Who owns this (6th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw606,Who owns this (6th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw607,Who owns this (6th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw608,Who owns this (6th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw609,Who owns this (6th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw610,Who owns this (6th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw611,Who owns this (6th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw612,Who owns this (6th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw613,Who owns this (6th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw614,Who owns this (6th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw615,Who owns this (6th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw616,Who owns this (6th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw617,Who owns this (6th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw618,Who owns this (6th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw619,Who owns this (6th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw6,Whether any new vehicles since previous wave (loop 6),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst7,Computed: vehicle status (7th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw7,Whether (7th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag7,Age of (7th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw701,Who owns this (7th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw702,Who owns this (7th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw703,Who owns this (7th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw704,Who owns this (7th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw705,Who owns this (7th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw706,Who owns this (7th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw707,Who owns this (7th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw708,Who owns this (7th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw709,Who owns this (7th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw710,Who owns this (7th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw711,Who owns this (7th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw712,Who owns this (7th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw713,Who owns this (7th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw714,Who owns this (7th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw715,Who owns this (7th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw716,Who owns this (7th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw717,Who owns this (7th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw718,Who owns this (7th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw719,Who owns this (7th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw7,Whether any new vehicles since previous wave (loop 7),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst8,Computed: vehicle status (8th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw8,Whether (8th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag8,Age of (8th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw801,Who owns this (8th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw802,Who owns this (8th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw803,Who owns this (8th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw804,Who owns this (8th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw805,Who owns this (8th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw806,Who owns this (8th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw807,Who owns this (8th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw808,Who owns this (8th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw809,Who owns this (8th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw810,Who owns this (8th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw811,Who owns this (8th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw812,Who owns this (8th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw813,Who owns this (8th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw814,Who owns this (8th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw815,Who owns this (8th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw816,Who owns this (8th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw817,Who owns this (8th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
